word	score
281	12
282	12
283	12
284	12
285	12
286	12
287	12
288	12
289	12
290	12
291	12
292	12
293	12
294	12
295	12
296	12
297	12
298	12
299	12
300	12
301	12
302	12
303	12
304	12
305	12
306	12
307	12
308	12
309	12
310	13
311	13
312	13
313	13
314	13
315	13
316	13
317	13
318	13
319	13
320	13
321	13
322	13
323	13
324	13
325	13
326	13
327	13
328	13
329	13
330	13
331	13
332	13
333	13
334	13
335	13
336	13
337	13
338	13
339	13
340	13
341	13
342	13
343	13
344	13
345	13
346	13
347	13
348	13
349	13
350	13
351	13
352	13
353	13
354	13
355	13
356	13
357	13
358	13
359	13
360	13
361	13
362	13
363	13
364	13
365	13
366	13
367	13
368	13
369	13
370	13
371	13
372	13
373	13
374	13
375	13
376	13
377	13
378	13
379	13
380	13
381	14
382	14
383	14
384	14
385	14
386	14
387	14
388	14
389	14
390	14
391	14
392	14
393	14
394	14
395	14
396	14
397	14
398	14
399	14
400	14
401	14
402	14
403	14
404	14
405	14
406	14
407	14
408	14
409	14
410	14
411	14
412	14
413	14
414	14
415	14
416	14
417	14
418	14
419	14
420	14
421	14
422	14
423	15
424	15
425	15
426	15
427	15
428	15
429	15
430	15
431	15
432	15
433	15
434	15
435	15
436	15
437	15
438	15
439	15
440	15
441	15
442	15
443	15
444	15
445	15
446	15
447	15
448	15
449	15
450	15
451	15
452	15
453	15
454	16
455	16
456	16
457	16
458	16
459	16
460	16
461	16
462	16
463	16
464	16
465	16
466	16
467	16
468	16
469	16
470	16
471	16
472	16
473	16
474	16
475	16
476	16
477	16
478	16
479	16
480	16
481	16
482	16
483	16
484	16
485	16
486	16
487	16
488	16
489	16
490	16
491	16
492	16
493	16
494	16
495	16
496	16
497	16
498	16
499	16
500	16
501	16
502	16
503	16
504	16
505	16
506	16
507	16
508	16
509	16
510	16
511	16
512	16
513	16
514	16
515	16
516	16
517	16
518	16
519	16
520	16
521	16
522	16
523	16
524	16
525	17
526	17
527	17
528	17
529	17
530	17
531	17
532	17
533	17
534	17
535	17
536	17
537	17
538	17
539	17
540	17
541	17
542	17
543	17
544	18
545	18
546	18
547	18
548	18
549	18
550	18
551	18
552	18
553	18
554	18
555	18
556	18
557	18
558	18
559	18
560	18
561	18
562	18
563	18
564	18
565	18
566	18
567	18
568	18
569	18
570	18
571	18
572	18
573	18
574	18
575	18
576	18
577	18
578	18
579	18
580	18
581	18
582	18
583	18
584	18
585	18
586	18
587	18
588	18
589	18
590	18
591	18
592	18
593	18
594	18
595	18
596	18
597	18
598	18
599	18
600	18
601	18
602	18
603	18
604	18
605	18
606	18
607	18
608	18
609	18
610	18
611	18
612	18
613	18
614	18
615	18
616	18
617	18
618	18
619	18
620	18
621	18
622	18
623	18
624	18
625	18
626	18
627	18
628	18
629	18
630	18
631	18
632	18
633	18
634	18
635	19
636	19
637	19
638	19
639	19
640	19
641	19
642	19
643	19
644	19
645	19
646	19
647	19
648	19
649	19
650	19
651	19
652	19
653	19
654	19
655	19
656	19
657	19
658	19
659	19
660	19
661	20
662	20
663	20
664	20
665	20
666	20
667	20
668	20
669	20
670	20
671	20
672	20
673	20
674	20
675	20
676	20
677	20
678	20
679	20
680	20
681	20
682	20
683	20
684	20
685	20
686	20
687	20
688	20
689	20
690	20
691	20
692	20
693	20
694	20
695	20
696	20
697	20
698	20
699	20
700	20
701	20
702	20
703	20
704	20
705	20
706	20
707	20
708	20
709	20
710	20
711	20
712	20
713	20
714	20
715	20
716	20
717	20
718	20
719	20
720	20
721	20
722	20
723	20
724	20
725	20
726	20
727	20
728	20
729	20
730	20
731	20
732	20
733	20
734	20
735	20
736	20
737	20
738	20
739	20
740	20
741	20
742	20
743	20
744	20
745	20
746	20
747	20
748	20
749	20
750	20
751	20
752	20
753	20
754	20
755	20
756	20
757	20
758	20
759	20
760	20
761	20
762	20
763	20
764	20
765	20
766	20
767	20
768	20
769	20
770	20
771	20
772	20
773	20
774	20
775	20
776	20
777	20
778	20
779	20
780	20
781	20
782	20
783	20
784	20
785	20
786	20
787	20
788	20
789	20
790	20
791	20
792	20
793	20
794	20
795	20
796	20
797	20
798	20
799	20
800	20
801	20
802	20
803	20
804	20
805	20
806	20
807	20
808	20
809	20
810	20
811	20
812	20
813	20
814	20
815	20
816	20
817	20
818	20
819	20
820	21
821	21
822	21
823	21
824	21
825	21
826	21
827	21
828	21
829	21
830	21
831	21
832	21
833	21
834	21
835	21
836	21
837	21
838	21
839	21
840	21
841	21
842	21
843	21
844	21
845	21
846	21
847	21
848	21
849	21
850	21
851	21
852	21
853	21
854	21
855	21
856	21
857	21
858	21
859	21
860	21
861	21
862	21
863	21
864	21
865	22
866	22
867	22
868	22
869	22
870	22
871	22
872	22
873	22
874	22
875	22
876	22
877	22
878	22
879	22
880	22
881	22
882	22
883	22
884	22
885	22
886	22
887	22
888	22
889	22
890	22
891	22
892	22
893	22
894	22
895	22
896	22
897	22
898	22
899	22
900	22
901	22
902	22
903	22
904	22
905	22
906	22
907	22
908	22
909	22
910	22
911	22
912	22
913	22
914	22
915	22
916	22
917	22
918	22
919	22
920	22
921	22
922	22
923	22
924	22
925	22
926	22
927	22
928	22
929	22
930	22
931	22
932	23
933	23
934	23
935	23
936	23
937	23
938	23
939	23
940	23
941	23
942	23
943	23
944	23
945	23
946	23
947	23
948	23
949	23
950	23
951	23
952	23
953	23
954	23
955	23
956	23
957	23
958	24
959	24
960	24
961	24
962	24
963	24
964	24
965	24
966	24
967	24
968	24
969	24
970	24
971	24
972	24
973	24
974	24
975	24
976	24
977	24
978	24
979	24
980	24
981	24
982	24
983	24
984	24
985	24
986	24
987	24
988	24
989	24
990	24
991	24
992	24
993	24
994	24
995	24
996	24
997	24
998	24
999	24
1000	24
1001	24
1002	24
1003	24
1004	24
1005	24
1006	24
1007	24
1008	24
1009	24
1010	24
1011	24
1012	24
1013	24
1014	24
1015	24
1016	24
1017	24
1018	24
1019	24
1020	24
1021	24
1022	24
1023	24
1024	24
1025	24
1026	24
1027	24
1028	24
1029	24
1030	24
1031	24
1032	24
1033	24
1034	24
1035	24
1036	24
1037	24
1038	24
1039	24
1040	24
1041	24
1042	24
1043	24
1044	24
1045	24
1046	24
1047	24
1048	24
1049	24
1050	24
1051	24
1052	24
1053	24
1054	24
1055	24
1056	24
1057	24
1058	24
1059	24
1060	24
1061	24
1062	24
1063	24
1064	24
1065	24
1066	25
1067	25
1068	25
1069	25
1070	25
1071	25
1072	25
1073	25
1074	25
1075	25
1076	25
1077	25
1078	25
1079	25
1080	25
1081	25
1082	25
1083	25
1084	25
1085	25
1086	25
1087	25
1088	25
1089	25
1090	25
1091	25
1092	25
1093	26
1094	26
1095	26
1096	26
1097	26
1098	26
1099	26
1100	26
1101	26
1102	26
1103	26
1104	26
1105	26
1106	26
1107	26
1108	26
1109	26
1110	26
1111	26
1112	26
1113	26
1114	26
1115	26
1116	26
1117	26
1118	26
1119	26
1120	26
1121	26
1122	26
1123	26
1124	26
1125	26
1126	26
1127	26
1128	26
1129	26
1130	26
1131	26
1132	26
1133	26
1134	26
1135	26
1136	26
1137	26
1138	26
1139	26
1140	26
1141	26
1142	26
1143	26
1144	26
1145	26
1146	26
1147	26
1148	26
1149	26
1150	26
1151	26
1152	26
1153	26
1154	26
1155	26
1156	26
1157	26
1158	26
1159	26
1160	26
1161	26
1162	26
1163	26
1164	26
1165	26
1166	26
1167	26
1168	26
1169	26
1170	26
1171	26
1172	26
1173	26
1174	26
1175	26
1176	26
1177	26
1178	26
1179	26
1180	26
1181	26
1182	26
1183	26
1184	26
1185	26
1186	26
1187	26
1188	26
1189	26
1190	26
1191	26
1192	26
1193	26
1194	26
1195	26
1196	26
1197	26
1198	26
1199	26
1200	26
1201	26
1202	26
1203	26
1204	26
1205	26
1206	26
1207	26
1208	26
1209	26
1210	26
1211	26
1212	26
1213	26
1214	26
1215	26
1216	26
1217	26
1218	26
1219	26
1220	26
1221	26
1222	26
1223	27
1224	27
1225	27
1226	27
1227	27
1228	27
1229	27
1230	27
1231	27
1232	27
1233	28
1234	28
1235	28
1236	28
1237	28
1238	28
1239	28
1240	28
1241	28
1242	28
1243	28
1244	28
1245	28
1246	28
1247	28
1248	28
1249	28
1250	28
1251	28
1252	28
1253	28
1254	28
1255	28
1256	28
1257	28
1258	28
1259	28
1260	28
1261	28
1262	28
1263	28
1264	28
1265	28
1266	29
1267	30
1268	30
1269	30
1270	30
1271	30
1272	30
1273	30
1274	30
1275	30
1276	30
1277	30
1278	30
1279	30
1280	30
1281	30
1282	30
1283	30
1284	30
1285	30
1286	30
1287	30
1288	30
1289	30
1290	30
1291	30
1292	30
1293	30
1294	30
1295	30
1296	30
1297	30
1298	30
1299	30
1300	30
1301	30
1302	30
1303	30
1304	30
1305	30
1306	31
1307	31
1308	31
1309	31
1310	31
1311	31
1312	31
1313	31
1314	32
1315	32
1316	32
1317	32
1318	32
1319	32
1320	32
1321	32
1322	32
1323	32
1324	32
1325	32
1326	32
1327	32
1328	32
1329	32
1330	32
1331	32
1332	32
1333	32
1334	32
1335	32
1336	32
1337	32
1338	32
1339	32
1340	32
1341	32
1342	32
1343	32
1344	32
1345	32
1346	32
1347	32
1348	33
1349	33
1350	33
1351	33
1352	33
1353	33
1354	33
1355	33
1356	33
1357	33
1358	33
1359	33
1360	33
1361	33
1362	33
1363	33
1364	33
1365	33
1366	33
1367	33
1368	33
1369	33
1370	34
1371	34
1372	34
1373	34
1374	34
1375	34
1376	34
1377	34
1378	34
1379	34
1380	34
1381	34
1382	34
1383	34
1384	34
1385	34
1386	34
1387	34
1388	34
1389	34
1390	34
1391	34
1392	34
1393	34
1394	34
1395	34
1396	34
1397	34
1398	34
1399	34
1400	34
1401	34
1402	34
1403	34
1404	34
1405	34
1406	34
1407	34
1408	34
1409	34
1410	34
1411	34
1412	34
1413	34
1414	34
1415	34
1416	34
1417	34
1418	34
1419	34
1420	34
1421	34
1422	34
1423	34
1424	34
1425	34
1426	34
1427	34
1428	34
1429	34
1430	34
1431	34
1432	34
1433	34
1434	34
1435	34
1436	34
1437	34
1438	34
1439	34
1440	34
1441	34
1442	34
1443	34
1444	34
1445	34
1446	34
1447	34
1448	34
1449	34
1450	34
1451	34
1452	34
1453	34
1454	34
1455	34
1456	34
1457	34
1458	34
1459	34
1460	34
1461	34
1462	34
1463	34
1464	34
1465	34
1466	34
1467	34
1468	34
1469	34
1470	34
1471	34
1472	34
1473	34
1474	34
1475	34
1476	34
1477	34
1478	34
1479	34
1480	34
1481	34
1482	35
1483	35
1484	35
1485	35
1486	35
1487	35
1488	35
1489	35
1490	35
1491	35
1492	35
1493	35
1494	35
1495	35
1496	35
1497	35
1498	35
1499	35
1500	35
1501	35
1502	35
1503	35
1504	35
1505	35
1506	35
1507	35
1508	35
1509	35
1510	35
1511	35
1512	35
1513	35
1514	35
1515	35
1516	35
1517	35
1518	35
1519	35
1520	35
1521	35
1522	35
1523	35
1524	35
1525	35
1526	35
1527	35
1528	35
1529	35
1530	35
1531	35
1532	35
1533	35
1534	35
1535	35
1536	35
1537	35
1538	35
1539	35
1540	35
1541	35
1542	35
1543	35
1544	35
1545	35
1546	35
1547	35
1548	35
1549	35
1550	35
1551	35
1552	36
1553	36
1554	36
1555	36
1556	36
1557	36
1558	36
1559	36
1560	36
1561	36
1562	36
1563	36
1564	36
1565	36
1566	36
1567	36
1568	36
1569	36
1570	36
1571	36
1572	36
1573	36
1574	37
1575	37
1576	37
1577	37
1578	37
1579	37
1580	37
1581	37
1582	37
1583	37
1584	37
1585	37
1586	37
1587	37
1588	37
1589	37
1590	37
1591	37
1592	37
1593	37
1594	37
1595	37
1596	37
1597	37
1598	37
1599	37
1600	37
1601	37
1602	37
1603	37
1604	37
1605	37
1606	37
1607	37
1608	37
1609	37
1610	37
1611	37
1612	37
1613	37
1614	37
1615	37
1616	38
1617	38
1618	38
1619	38
1620	38
1621	38
1622	38
1623	38
1624	38
1625	38
1626	38
1627	38
1628	38
1629	38
1630	38
1631	38
1632	38
1633	38
1634	38
1635	38
1636	38
1637	38
1638	38
1639	38
1640	38
1641	38
1642	38
1643	38
1644	38
1645	38
1646	38
1647	38
1648	38
1649	38
1650	38
1651	38
1652	38
1653	38
1654	38
1655	38
1656	38
1657	38
1658	38
1659	38
1660	38
1661	38
1662	38
1663	38
1664	38
1665	38
1666	38
1667	38
1668	38
1669	38
1670	38
1671	38
1672	38
1673	38
1674	38
1675	38
1676	38
1677	38
1678	38
1679	38
1680	38
1681	38
1682	38
1683	38
1684	38
1685	38
1686	38
1687	38
1688	39
1689	39
1690	39
1691	39
1692	39
1693	39
1694	39
1695	39
1696	39
1697	39
1698	39
1699	39
1700	39
1701	39
1702	39
1703	39
1704	39
1705	39
1706	39
1707	39
1708	39
1709	39
1710	39
1711	39
1712	39
1713	39
1714	39
1715	39
1716	39
1717	39
1718	39
1719	39
1720	39
1721	39
1722	39
1723	39
1724	39
1725	39
1726	39
1727	39
1728	39
1729	39
1730	39
1731	39
1732	40
1733	40
1734	40
1735	40
1736	40
1737	40
1738	40
1739	41
1740	41
1741	41
1742	41
1743	41
1744	41
1745	41
1746	41
1747	41
1748	42
1749	42
1750	42
1751	42
1752	42
1753	42
1754	42
1755	42
1756	42
1757	42
1758	42
1759	43
1760	43
1761	43
1762	43
1763	43
1764	43
1765	43
1766	43
1767	43
1768	43
1769	43
1770	43
1771	43
1772	43
1773	43
1774	43
1775	43
1776	43
1777	43
1778	43
1779	43
1780	43
1781	43
1782	43
1783	43
1784	43
1785	43
1786	43
1787	43
1788	43
1789	43
1790	43
1791	44
1792	44
1793	44
1794	44
1795	44
1796	45
1797	45
1798	45
1799	45
1800	45
1801	45
1802	45
1803	45
1804	45
1805	45
1806	45
1807	45
1808	46
1809	46
1810	46
1811	46
1812	46
1813	46
1814	46
1815	46
1816	46
1817	46
1818	46
1819	46
1820	46
1821	46
1822	46
1823	46
1824	46
1825	46
1826	46
1827	46
1828	46
1829	46
1830	46
1831	46
1832	46
1833	46
1834	46
1835	46
1836	46
1837	46
1838	47
1839	47
1840	47
1841	47
1842	48
1843	48
1844	48
1845	48
1846	48
1847	48
1848	48
1849	48
1850	48
1851	48
1852	48
1853	48
1854	48
1855	48
1856	48
1857	48
1858	48
1859	48
1860	48
1861	48
1862	48
1863	48
1864	48
1865	48
1866	48
1867	48
1868	48
1869	48
1870	48
1871	48
1872	48
1873	48
1874	48
1875	48
1876	48
1877	48
1878	48
1879	48
1880	48
1881	48
1882	48
1883	48
1884	48
1885	48
1886	48
1887	48
1888	48
1889	48
1890	48
1891	48
1892	48
1893	48
1894	49
1895	49
1896	49
1897	49
1898	49
1899	49
1900	49
1901	49
1902	49
1903	49
1904	49
1905	49
1906	49
1907	49
1908	49
1909	49
1910	49
1911	49
1912	49
1913	49
1914	49
1915	49
1916	49
1917	49
1918	49
1919	49
1920	49
1921	49
1922	49
1923	49
1924	49
1925	49
1926	49
1927	49
1928	49
1929	49
1930	49
1931	49
1932	49
1933	49
1934	49
1935	49
1936	49
1937	49
1938	49
1939	49
1940	49
1941	49
1942	49
1943	49
1944	49
1945	49
1946	49
1947	49
1948	49
1949	49
1950	49
1951	49
1952	49
1953	49
1954	49
1955	49
1956	49
1957	49
1958	49
1959	50
1960	50
1961	51
1962	51
1963	51
1964	51
1965	51
1966	51
1967	51
1968	51
1969	51
1970	51
1971	51
1972	51
1973	51
1974	51
1975	51
1976	51
1977	51
1978	51
1979	51
1980	51
1981	51
1982	51
1983	51
1984	51
1985	51
1986	51
1987	51
1988	51
1989	51
1990	51
1991	51
1992	51
1993	51
1994	51
1995	51
1996	51
1997	51
1998	51
1999	51
2000	51
2001	51
2002	51
2003	51
2004	51
2005	51
2006	51
2007	51
2008	51
2009	51
2010	51
2011	51
2012	51
2013	51
2014	51
2015	51
2016	51
2017	51
2018	51
2019	51
2020	51
2021	51
2022	51
2023	51
2024	51
2025	51
2026	51
2027	51
2028	51
2029	51
2030	51
2031	51
2032	51
2033	51
2034	51
2035	51
2036	51
2037	51
2038	51
2039	51
2040	51
2041	51
2042	51
2043	51
2044	51
2045	51
2046	51
2047	51
2048	51
2049	51
2050	51
2051	51
2052	51
2053	51
2054	51
2055	51
2056	51
2057	51
2058	51
2059	51
2060	51
2061	51
2062	51
2063	51
2064	51
2065	51
2066	51
2067	51
2068	51
2069	51
2070	51
2071	51
2072	51
2073	51
2074	51
2075	51
2076	51
2077	51
2078	51
2079	51
2080	51
2081	51
2082	51
2083	51
2084	51
2085	51
2086	51
2087	51
2088	51
2089	51
2090	51
2091	51
2092	51
2093	51
2094	51
2095	51
2096	51
2097	51
2098	51
2099	51
2100	51
2101	51
2102	51
2103	51
2104	51
2105	50
2106	50
2107	50
2108	50
2109	50
2110	50
2111	50
2112	50
2113	50
2114	50
2115	50
2116	50
2117	50
2118	50
2119	50
2120	50
2121	50
2122	50
2123	50
2124	50
2125	50
2126	50
2127	50
2128	50
2129	50
2130	50
2131	50
2132	50
2133	50
2134	50
2135	50
2136	50
2137	50
2138	50
2139	50
2140	50
2141	50
2142	50
2143	50
2144	50
2145	50
2146	50
2147	50
2148	50
2149	51
2150	51
2151	51
2152	51
2153	51
2154	51
2155	51
2156	51
2157	51
2158	51
2159	51
2160	51
2161	51
2162	51
2163	51
2164	51
2165	51
2166	51
2167	51
2168	51
2169	51
2170	51
2171	51
2172	51
2173	51
2174	51
2175	51
2176	51
2177	51
2178	51
2179	51
2180	51
2181	51
2182	51
2183	51
2184	51
2185	51
2186	51
2187	51
2188	51
2189	51
2190	51
2191	51
2192	51
2193	51
2194	51
2195	51
2196	51
2197	51
2198	51
2199	51
2200	51
2201	51
2202	51
2203	51
2204	51
2205	51
2206	51
2207	51
2208	51
2209	51
2210	51
2211	51
2212	51
2213	51
2214	51
2215	51
2216	51
2217	51
2218	51
2219	51
2220	51
2221	51
2222	51
2223	51
2224	51
2225	51
2226	51
2227	52
2228	52
2229	52
2230	52
2231	52
2232	52
2233	52
2234	52
2235	52
2236	52
2237	52
2238	52
2239	52
2240	52
2241	53
2242	53
2243	53
2244	53
2245	53
2246	53
2247	53
2248	53
2249	53
2250	53
2251	53
2252	53
2253	53
2254	53
2255	54
2256	54
2257	54
2258	54
2259	54
2260	54
2261	54
2262	54
2263	54
2264	54
2265	54
2266	54
2267	54
2268	54
2269	54
2270	54
2271	54
2272	54
2273	54
2274	54
2275	54
2276	54
2277	54
2278	54
2279	54
2280	54
2281	54
2282	54
2283	54
2284	54
2285	54
2286	54
2287	55
2288	55
2289	55
2290	55
2291	55
2292	55
2293	55
2294	55
2295	55
2296	55
2297	55
2298	55
2299	55
2300	55
2301	55
2302	55
2303	55
2304	55
2305	55
2306	55
2307	55
2308	55
2309	55
2310	55
2311	55
2312	55
2313	55
2314	55
2315	55
2316	55
2317	55
2318	55
2319	55
2320	55
2321	55
2322	55
2323	55
2324	55
2325	55
2326	55
2327	55
2328	55
2329	55
2330	55
2331	55
2332	55
2333	55
2334	55
2335	55
2336	55
2337	55
2338	56
2339	56
2340	56
2341	57
2342	57
2343	57
2344	57
2345	57
2346	57
2347	57
2348	57
2349	57
2350	57
2351	57
2352	57
2353	57
2354	57
2355	57
2356	58
2357	58
2358	58
2359	58
2360	58
2361	58
2362	58
2363	58
2364	58
2365	58
2366	58
2367	58
2368	58
2369	58
2370	58
2371	58
2372	58
2373	58
2374	58
2375	58
2376	58
2377	58
2378	58
2379	58
2380	58
2381	58
2382	58
2383	58
2384	58
2385	58
2386	58
2387	58
2388	58
2389	58
2390	58
2391	58
2392	58
2393	58
2394	58
2395	58
2396	58
2397	58
2398	58
2399	58
2400	58
2401	58
2402	58
2403	58
2404	58
2405	58
2406	58
2407	58
2408	58
2409	58
2410	58
2411	58
2412	59
2413	59
2414	59
2415	59
2416	59
2417	59
2418	59
2419	59
2420	60
2421	60
2422	60
2423	60
2424	60
2425	60
2426	60
2427	60
2428	60
2429	60
2430	60
2431	60
2432	60
2433	60
2434	60
2435	60
2436	60
2437	60
2438	60
2439	60
2440	60
2441	60
2442	60
2443	60
2444	60
2445	60
2446	60
2447	60
2448	60
2449	60
2450	60
2451	60
2452	60
2453	60
2454	60
2455	60
2456	60
2457	60
2458	60
2459	60
2460	60
2461	60
2462	60
2463	60
2464	60
2465	60
2466	60
2467	60
2468	60
2469	60
2470	60
2471	60
2472	60
2473	60
2474	60
2475	60
2476	60
2477	60
2478	60
2479	60
2480	60
2481	60
2482	61
2483	61
2484	61
2485	61
2486	61
2487	61
2488	61
2489	61
2490	61
2491	61
2492	61
2493	61
2494	61
2495	61
2496	61
2497	61
2498	61
2499	61
2500	61
2501	61
2502	61
2503	61
2504	61
2505	61
2506	61
2507	61
2508	61
2509	61
2510	61
2511	61
2512	61
2513	61
2514	61
2515	61
2516	61
2517	61
2518	61
2519	61
2520	61
2521	61
2522	62
2523	62
2524	62
2525	62
2526	62
2527	62
2528	62
2529	62
2530	62
2531	62
2532	62
2533	62
2534	62
2535	62
2536	62
2537	62
2538	62
2539	62
2540	62
2541	62
2542	62
2543	62
2544	62
2545	62
2546	62
2547	62
2548	62
2549	62
2550	62
2551	62
2552	62
2553	62
2554	62
2555	62
2556	62
2557	62
2558	62
2559	62
2560	62
2561	62
2562	62
2563	62
2564	62
2565	62
2566	62
2567	62
2568	62
2569	62
2570	62
2571	62
2572	62
2573	62
2574	62
2575	62
2576	62
2577	62
2578	62
2579	62
2580	62
2581	62
2582	62
2583	63
2584	63
2585	63
2586	63
2587	63
2588	63
2589	63
2590	63
2591	63
2592	63
2593	63
2594	63
2595	63
2596	63
2597	63
2598	63
2599	63
2600	63
2601	63
2602	63
2603	63
2604	63
2605	63
2606	63
2607	63
2608	63
2609	63
2610	63
2611	63
2612	63
2613	63
2614	63
2615	63
2616	63
2617	63
2618	63
2619	63
2620	63
2621	63
2622	63
2623	63
2624	63
2625	63
2626	63
2627	63
2628	63
2629	63
2630	63
2631	63
2632	63
2633	63
2634	63
2635	63
2636	63
2637	63
2638	63
2639	63
2640	63
2641	63
2642	63
2643	63
2644	63
2645	63
2646	63
2647	63
2648	63
2649	63
2650	63
2651	63
2652	63
2653	63
2654	63
2655	63
2656	63
2657	63
2658	63
2659	63
2660	63
2661	63
2662	63
2663	63
2664	63
2665	63
2666	63
2667	63
2668	63
2669	63
2670	63
2671	63
2672	63
2673	63
2674	63
2675	63
2676	63
2677	63
2678	63
2679	63
2680	63
2681	63
2682	63
2683	63
2684	63
2685	63
2686	63
2687	63
2688	63
2689	63
2690	63
2691	63
2692	63
2693	63
2694	63
2695	63
2696	63
2697	63
2698	63
2699	63
2700	63
2701	63
2702	63
2703	63
2704	63
2705	63
2706	63
2707	63
2708	64
2709	64
2710	64
2711	64
2712	64
2713	64
2714	64
2715	64
2716	64
2717	64
2718	64
2719	64
2720	64
2721	64
2722	64
2723	64
2724	64
2725	64
2726	64
2727	64
2728	64
2729	64
2730	64
2731	64
2732	64
2733	64
2734	64
2735	64
2736	64
2737	64
2738	64
2739	64
2740	64
2741	64
2742	64
2743	64
2744	64
2745	64
2746	64
2747	64
2748	64
2749	64
2750	64
2751	64
2752	64
2753	64
2754	64
2755	64
2756	64
2757	64
2758	64
2759	64
2760	64
2761	64
2762	64
2763	64
2764	64
2765	64
2766	64
2767	64
2768	64
2769	64
2770	64
2771	64
2772	64
2773	64
2774	64
2775	64
2776	64
2777	64
2778	64
2779	64
2780	64
2781	64
2782	64
2783	64
2784	64
2785	64
2786	64
2787	64
2788	64
2789	64
2790	64
2791	64
2792	64
2793	64
2794	64
2795	64
2796	64
2797	64
2798	64
2799	64
2800	64
2801	64
2802	64
2803	64
2804	64
2805	64
2806	64
2807	64
2808	64
2809	64
2810	64
2811	64
2812	64
2813	64
2814	64
2815	64
2816	64
2817	64
2818	65
2819	65
2820	65
2821	65
2822	65
2823	65
2824	65
2825	65
2826	65
2827	65
2828	65
2829	65
2830	65
2831	65
2832	65
2833	65
2834	65
2835	65
2836	65
2837	65
2838	65
2839	65
2840	66
2841	66
2842	66
2843	66
2844	66
2845	66
2846	66
2847	66
2848	66
2849	66
2850	66
2851	66
2852	66
2853	66
2854	67
2855	67
2856	67
2857	67
2858	67
2859	67
2860	67
2861	67
2862	67
2863	67
2864	67
2865	67
2866	67
2867	67
2868	67
2869	67
2870	67
2871	67
2872	67
2873	67
2874	67
2875	67
2876	67
2877	67
2878	67
2879	67
2880	67
2881	67
2882	67
2883	67
2884	67
2885	67
2886	67
2887	67
2888	67
2889	67
2890	67
2891	67
2892	67
2893	67
2894	67
2895	67
2896	67
2897	67
2898	67
2899	67
2900	67
2901	67
2902	67
2903	67
2904	67
2905	67
2906	67
2907	67
2908	67
2909	67
2910	67
2911	67
2912	67
2913	67
2914	67
2915	67
2916	67
2917	67
2918	67
2919	67
2920	67
2921	67
2922	67
2923	67
2924	67
2925	67
2926	67
2927	67
2928	67
2929	67
2930	67
2931	67
2932	67
2933	67
2934	67
2935	67
2936	67
2937	67
2938	67
2939	67
2940	67
2941	67
2942	67
2943	67
2944	67
2945	67
2946	67
2947	67
2948	67
2949	67
2950	67
2951	67
2952	67
2953	67
2954	67
2955	67
2956	67
2957	67
2958	67
2959	67
2960	67
2961	67
2962	67
2963	67
2964	67
2965	67
2966	67
2967	67
2968	67
2969	67
2970	67
2971	67
2972	67
2973	67
2974	67
2975	67
2976	67
2977	67
2978	67
2979	67
2980	67
2981	67
2982	67
2983	67
2984	67
2985	67
2986	67
2987	67
2988	67
2989	67
2990	67
2991	67
2992	67
2993	67
2994	67
2995	67
2996	67
2997	67
2998	67
